order_item_id,order_id,product_id,quantity,unit_price,total_price,discount_amount
21191,11168,786,2,11574.21,23148.42,0.0
21192,11168,34,3,14479.22,41152.08,2285.58
21193,11169,380,2,6120.88,12241.75,0.0
21194,11170,113,1,3248.1,3248.1,0.0
21195,11170,168,1,5478.94,5478.94,0.0
21196,11170,17,1,689.85,689.85,0.0
21197,11170,305,2,13447.72,26895.44,0.0
21198,11171,793,1,10118.78,9493.17,625.61
21199,11171,581,1,7385.12,7385.12,0.0
21200,11172,599,3,12390.65,37171.96,0.0
21201,11172,252,1,2364.95,2293.16,71.79
21202,11172,553,2,9527.26,18757.95,296.58
21203,11172,511,2,11239.42,22478.83,0.0
21204,11173,493,1,8543.34,8543.34,0.0
21205,11174,548,1,3026.06,3026.06,0.0
21206,11174,513,3,4730.6,14191.79,0.0
21207,11175,772,2,3399.66,6799.31,0.0
21208,11176,44,1,15636.93,15348.12,288.81
21209,11176,538,1,2785.17,2785.17,0.0
21210,11176,326,1,1377.74,1377.74,0.0
21211,11177,660,1,6985.65,6985.65,0.0
21212,11177,273,1,3151.5,3049.62,101.88
21213,11177,385,1,5651.88,5651.88,0.0
21214,11178,265,1,12939.55,12939.55,0.0
21215,11178,38,2,1906.93,3813.87,0.0
21216,11179,62,2,10803.75,21607.5,0.0
21217,11179,746,2,5824.33,11621.46,27.2
21218,11179,620,1,11021.52,11021.52,0.0
21219,11179,45,1,13554.09,13554.09,0.0
21220,11180,71,2,12813.69,25627.37,0.0
21221,11181,714,1,1431.02,1431.02,0.0
21222,11181,527,3,2860.8,8582.41,0.0
21223,11181,490,2,10290.43,20580.85,0.0
21224,11182,539,1,2374.61,2374.61,0.0
21225,11182,413,1,3271.43,3271.43,0.0
21226,11183,242,1,5729.12,5729.12,0.0
21227,11183,597,1,14313.33,14313.33,0.0
21228,11183,511,2,5237.39,9984.71,490.07
21229,11184,330,2,7564.32,15128.65,0.0
21230,11184,477,1,12199.73,11155.04,1044.69
21231,11184,754,1,7833.5,7833.5,0.0
21232,11184,581,2,12942.6,25885.21,0.0
21233,11185,67,1,12443.97,12443.97,0.0
21234,11185,405,1,4518.51,4518.51,0.0
21235,11185,502,2,8979.8,16666.45,1293.14
21236,11186,797,1,6222.1,6222.1,0.0
21237,11186,247,1,5605.68,5605.68,0.0
21238,11187,343,2,3263.78,6527.55,0.0
21239,11187,293,1,10444.41,10444.41,0.0
21240,11188,155,2,15085.66,28313.62,1857.69
21241,11189,662,2,749.5,1415.17,83.84
21242,11190,764,1,10045.49,10045.49,0.0
21243,11190,534,1,2216.12,2216.12,0.0
21244,11190,377,1,1071.2,1071.2,0.0
21245,11191,663,1,11059.29,11059.29,0.0
21246,11192,199,2,11326.72,22653.44,0.0
21247,11193,377,1,11562.77,11562.77,0.0
21248,11193,549,2,9794.08,19588.16,0.0
21249,11194,57,2,885.91,1771.81,0.0
21250,11195,603,1,4325.15,4325.15,0.0
21251,11195,26,2,10478.35,20956.69,0.0
21252,11196,160,1,4934.17,4513.24,420.93
21253,11196,783,1,8334.25,8334.25,0.0
21254,11197,539,1,2066.66,2066.66,0.0
21255,11198,215,3,2210.97,6632.9,0.0
21256,11199,337,2,4869.37,9738.73,0.0
21257,11199,679,1,8302.49,8302.49,0.0
21258,11200,95,1,9846.28,9846.28,0.0
21259,11200,266,1,10398.28,10398.28,0.0
21260,11201,406,1,10304.45,9712.29,592.16
21261,11201,523,1,15158.07,15158.07,0.0
21262,11201,330,2,12802.3,25604.59,0.0
21263,11201,170,1,15753.75,15753.75,0.0
21264,11202,795,2,13499.18,26998.36,0.0
21265,11203,761,1,11707.32,11707.32,0.0
21266,11204,154,2,7843.8,15687.6,0.0
21267,11205,29,1,5307.09,5307.09,0.0
21268,11205,70,1,1244.59,1217.63,26.96
21269,11206,681,1,2110.6,2110.6,0.0
21270,11206,333,1,12573.66,12573.66,0.0
21271,11207,60,1,3091.81,3091.81,0.0
21272,11208,722,1,6783.94,6783.94,0.0
21273,11208,253,1,1545.56,1545.56,0.0
21274,11209,499,3,2539.51,7618.53,0.0
21275,11209,431,1,10902.96,10902.96,0.0
21276,11210,153,1,8020.45,7923.07,97.38
21277,11210,657,2,1543.51,3087.03,0.0
21278,11211,26,2,12753.57,25507.13,0.0
21279,11212,527,2,5950.43,11900.87,0.0
21280,11212,487,2,14234.2,28468.41,0.0
21281,11212,781,1,11577.52,11577.52,0.0
21282,11213,300,1,15049.18,15049.18,0.0
21283,11214,799,1,9899.09,9899.09,0.0
21284,11214,379,2,10234.62,20469.23,0.0
21285,11215,708,1,8384.76,8384.76,0.0
21286,11215,663,1,11973.82,11973.82,0.0
21287,11215,227,2,2655.36,5310.72,0.0
21288,11216,741,2,8097.96,16195.93,0.0
21289,11216,656,2,6452.41,12904.82,0.0
21290,11216,592,1,5540.07,5540.07,0.0
21291,11216,726,1,6801.92,6801.92,0.0
21292,11217,631,1,1501.42,1501.42,0.0
21293,11218,121,1,6387.03,6387.03,0.0
21294,11218,338,1,2808.98,2808.98,0.0
21295,11218,439,1,9251.56,9251.56,0.0
21296,11218,649,1,13942.09,13942.09,0.0
21297,11219,783,1,2818.31,2818.31,0.0
21298,11220,625,1,3056.59,3056.59,0.0
21299,11221,21,1,9739.53,9739.53,0.0
21300,11222,554,2,16061.74,32123.47,0.0
21301,11222,664,1,3940.04,3788.7,151.34
21302,11223,191,1,2710.45,2710.45,0.0
21303,11223,572,1,4487.06,4487.06,0.0
21304,11224,2,1,12800.81,12763.09,37.72
21305,11224,13,3,4514.75,13544.25,0.0
21306,11225,382,1,10602.88,9586.57,1016.31
21307,11225,278,1,2711.7,2711.7,0.0
21308,11226,687,1,3313.62,3219.28,94.34
21309,11226,265,1,8029.89,8029.89,0.0
21310,11226,259,1,14559.46,14559.46,0.0
21311,11227,796,1,12321.29,12321.29,0.0
21312,11227,343,1,13493.22,13413.48,79.74
21313,11228,505,1,7740.4,7024.33,716.07
21314,11228,673,1,8094.6,8094.6,0.0
21315,11229,17,1,8407.85,8407.85,0.0
21316,11230,781,1,4899.0,4825.14,73.87
21317,11230,289,1,12394.39,12394.39,0.0
21318,11230,125,1,13050.96,13050.96,0.0
21319,11230,555,1,13427.01,12321.34,1105.67
21320,11231,52,1,4776.57,4776.57,0.0
21321,11231,381,1,13152.44,13144.01,8.43
21322,11232,430,2,1027.74,2055.49,0.0
21323,11232,592,3,5158.35,15475.06,0.0
21324,11233,703,2,6332.01,12664.02,0.0
21325,11234,297,2,1820.15,3554.7,85.6
21326,11234,312,2,13812.3,26716.22,908.37
21327,11234,117,2,12912.29,25824.57,0.0
21328,11235,407,1,12641.47,12641.47,0.0
21329,11236,328,1,14582.4,14582.4,0.0
21330,11236,113,1,5869.85,5869.85,0.0
21331,11237,51,2,10812.58,21625.17,0.0
21332,11237,641,2,976.28,1952.55,0.0
21333,11237,173,1,7741.67,7381.38,360.3
21334,11238,237,2,9923.44,19846.88,0.0
21335,11239,425,1,5172.83,5172.83,0.0
21336,11239,443,1,11053.35,10660.75,392.6
21337,11239,397,1,2023.41,2023.41,0.0
21338,11239,785,1,14121.21,14121.21,0.0
21339,11240,388,2,1253.6,2507.21,0.0
21340,11241,51,1,3168.82,2900.86,267.96
21341,11241,539,1,7047.94,7047.94,0.0
21342,11242,666,1,13579.68,12254.64,1325.04
21343,11242,447,1,15765.09,15765.09,0.0
21344,11243,131,3,8690.56,26071.68,0.0
21345,11243,642,1,3313.7,3313.7,0.0
21346,11244,253,1,3543.84,3543.84,0.0
21347,11245,671,3,11983.09,35175.96,773.3
21348,11245,379,1,9977.47,9977.47,0.0
21349,11246,704,1,7710.43,7710.43,0.0
21350,11246,77,1,5852.08,5852.08,0.0
21351,11246,621,1,5467.94,5467.94,0.0
21352,11247,322,2,12499.14,24998.28,0.0
21353,11248,703,1,1921.0,1921.0,0.0
21354,11248,183,1,12125.07,12125.07,0.0
21355,11248,58,1,13565.18,12779.65,785.53
21356,11249,691,1,8353.57,7978.87,374.7
21357,11249,463,1,12650.06,12650.06,0.0
21358,11250,310,1,14484.49,14484.49,0.0
21359,11250,152,1,7796.42,7796.42,0.0
21360,11250,87,1,9032.86,9032.86,0.0
21361,11251,751,1,10349.03,10349.03,0.0
21362,11252,443,2,10696.18,21392.36,0.0
21363,11253,73,1,1729.69,1729.69,0.0
21364,11253,215,3,14033.04,42099.11,0.0
21365,11253,175,2,6540.82,13081.64,0.0
21366,11254,539,1,7884.78,7227.42,657.36
21367,11254,1,2,14161.99,28323.97,0.0
21368,11254,320,1,10328.75,10328.75,0.0
21369,11255,750,1,9076.62,9076.62,0.0
21370,11255,170,2,2953.67,5907.35,0.0
21371,11255,553,1,8612.67,8612.67,0.0
21372,11256,226,1,12722.57,12722.57,0.0
21373,11256,691,2,8498.8,16825.39,172.2
21374,11256,114,1,13743.63,13743.63,0.0
21375,11257,483,1,2497.52,2497.52,0.0
21376,11257,470,1,6331.47,5871.97,459.5
21377,11258,453,1,3571.92,3571.92,0.0
21378,11258,679,1,12423.86,12423.86,0.0
21379,11258,270,1,7675.03,7675.03,0.0
21380,11259,473,1,1137.67,1137.67,0.0
21381,11259,517,2,4774.29,9548.58,0.0
21382,11260,622,1,13693.37,13693.37,0.0
21383,11260,519,2,4687.97,9375.94,0.0
21384,11261,218,1,4068.72,4068.72,0.0
21385,11262,548,1,10278.92,10278.92,0.0
21386,11262,257,1,12544.63,12544.63,0.0
21387,11262,634,1,13879.12,13849.86,29.26
21388,11263,678,1,2980.1,2980.1,0.0
21389,11264,338,1,4830.95,4830.95,0.0
21390,11264,149,1,13739.45,12529.82,1209.63
21391,11264,503,1,11044.67,11044.67,0.0
21392,11265,55,1,13234.46,13234.46,0.0
21393,11265,108,1,13868.77,13758.5,110.27
21394,11266,69,1,1269.54,1269.54,0.0
21395,11266,190,2,6609.27,13218.54,0.0
21396,11266,481,1,6705.69,6705.69,0.0
21397,11267,209,1,4660.14,4660.14,0.0
21398,11268,14,3,5170.6,15511.79,0.0
21399,11268,267,2,14213.78,28427.56,0.0
21400,11269,782,2,11686.44,22308.15,1064.72
21401,11269,399,1,4519.54,4519.54,0.0
21402,11270,264,1,7010.19,7010.19,0.0
21403,11270,54,1,5801.95,5801.95,0.0
21404,11271,343,1,7718.91,7718.91,0.0
21405,11271,514,1,844.48,844.48,0.0
21406,11272,15,1,2472.37,2472.37,0.0
21407,11273,215,3,11207.85,33623.56,0.0
21408,11273,784,1,13941.12,13941.12,0.0
21409,11273,776,1,14651.4,14651.4,0.0
21410,11274,85,1,11359.72,10297.99,1061.73
21411,11274,734,2,9822.41,19644.83,0.0
21412,11275,778,1,12848.26,12848.26,0.0
21413,11275,547,2,9360.09,18720.18,0.0
21414,11276,547,1,6752.45,6752.45,0.0
21415,11276,177,1,1786.75,1786.75,0.0
21416,11277,548,2,2200.28,4400.56,0.0
21417,11277,527,1,8448.57,8246.91,201.66
21418,11278,243,1,9029.02,9029.02,0.0
21419,11278,558,1,10080.99,10080.99,0.0
21420,11279,357,1,9759.42,8888.39,871.02
21421,11279,657,1,10565.26,10565.26,0.0
21422,11279,780,1,4427.06,4427.06,0.0
21423,11280,38,1,10191.12,10191.12,0.0
21424,11280,221,1,7834.57,7834.57,0.0
21425,11281,81,1,4407.45,4407.45,0.0
21426,11281,614,1,9227.34,9227.34,0.0
21427,11282,548,1,10621.78,10621.78,0.0
21428,11282,432,2,3577.36,7048.56,106.15
21429,11282,314,1,12289.34,12196.17,93.17
21430,11283,390,2,2244.07,4488.13,0.0
21431,11284,366,1,1767.83,1767.83,0.0
21432,11284,316,1,9264.76,9264.76,0.0
21433,11284,80,1,5130.25,5130.25,0.0
21434,11285,500,1,9934.59,9934.59,0.0
21435,11285,404,2,2464.75,4929.5,0.0
21436,11286,529,1,2674.46,2674.46,0.0
21437,11286,650,3,12009.22,36027.67,0.0
21438,11286,688,1,7032.15,7032.15,0.0
21439,11287,632,2,9763.48,19526.96,0.0
21440,11287,171,3,1829.53,5488.58,0.0
21441,11288,297,1,13884.71,13884.71,0.0
21442,11288,220,2,3627.45,7254.91,0.0
21443,11288,92,2,10304.17,20309.02,299.31
21444,11289,163,2,10985.5,21971.01,0.0
21445,11290,621,1,6854.32,6745.09,109.23
21446,11290,85,1,3413.76,3413.76,0.0
21447,11291,708,2,12012.09,24024.17,0.0
21448,11291,378,1,4999.36,4785.12,214.24
21449,11291,595,1,12208.6,12208.6,0.0
21450,11291,369,1,10976.51,10976.51,0.0
21451,11292,692,2,5277.22,10554.45,0.0
21452,11293,459,1,6583.21,6583.21,0.0
21453,11293,391,1,1108.14,1108.14,0.0
21454,11293,636,1,8507.06,8507.06,0.0
21455,11293,330,2,5727.27,10642.31,812.23
21456,11294,175,2,15839.3,31678.6,0.0
21457,11294,661,1,4164.37,4164.37,0.0
21458,11294,643,1,14086.83,14086.83,0.0
21459,11295,207,1,15474.22,15394.87,79.35
21460,11295,153,1,3983.9,3983.9,0.0
21461,11295,432,1,3487.99,3487.99,0.0
21462,11296,133,1,13379.85,13379.85,0.0
21463,11296,83,3,8784.53,26353.59,0.0
21464,11297,663,1,4969.63,4969.63,0.0
21465,11297,603,1,3632.52,3632.52,0.0
21466,11298,346,1,12500.55,11829.05,671.5
21467,11298,118,2,6867.66,13735.32,0.0
21468,11298,219,1,14105.07,14105.07,0.0
21469,11299,658,2,1625.24,3173.94,76.53
21470,11299,371,1,15299.16,14040.93,1258.23
21471,11299,466,1,13044.1,13044.1,0.0
21472,11300,541,2,5691.87,11383.73,0.0
21473,11300,88,1,5497.09,5497.09,0.0
21474,11301,505,1,9390.29,9390.29,0.0
21475,11302,585,1,12678.78,12678.78,0.0
21476,11303,41,1,7464.71,7464.71,0.0
21477,11304,485,2,8518.74,17037.48,0.0
21478,11305,636,2,13178.83,26357.66,0.0
21479,11305,460,3,6895.49,20686.47,0.0
21480,11306,431,2,5926.88,11624.62,229.14
21481,11306,173,1,4565.99,4129.14,436.85
21482,11307,167,3,4476.29,13428.86,0.0
21483,11308,526,1,10319.81,9587.0,732.81
21484,11308,525,1,11904.36,11904.36,0.0
21485,11308,320,1,12161.19,12161.19,0.0
21486,11309,335,1,1073.81,1073.81,0.0
21487,11309,376,1,2781.82,2603.44,178.38
21488,11310,555,1,6423.78,6423.78,0.0
21489,11311,660,1,3687.21,3687.21,0.0
21490,11312,263,1,11452.72,11452.72,0.0
21491,11313,603,1,10738.76,10738.76,0.0
21492,11313,351,1,7367.72,7367.72,0.0
21493,11314,546,2,5413.58,10827.17,0.0
21494,11314,193,1,1939.07,1939.07,0.0
21495,11315,589,1,13412.52,13412.52,0.0
21496,11315,382,1,13481.59,13481.59,0.0
21497,11316,587,1,1457.68,1457.68,0.0
21498,11317,251,2,7465.64,14092.14,839.13
21499,11318,282,1,15264.2,13915.09,1349.11
21500,11318,193,1,1584.71,1584.71,0.0
21501,11318,427,1,4576.73,4576.73,0.0
21502,11319,488,2,11170.82,21960.47,381.18
21503,11320,571,2,13023.84,26047.69,0.0
21504,11321,263,1,2056.92,1928.21,128.72
21505,11321,21,1,5320.97,5320.97,0.0
21506,11321,765,1,11719.86,11719.86,0.0
21507,11322,71,2,5463.11,10926.22,0.0
21508,11322,624,1,8700.69,8026.85,673.84
21509,11322,134,1,13061.93,12261.67,800.26
21510,11323,394,1,6698.7,6698.7,0.0
21511,11324,338,1,2768.02,2768.02,0.0
21512,11324,710,2,13687.94,27375.89,0.0
21513,11325,459,1,7256.14,7256.14,0.0
21514,11325,637,3,785.85,2357.55,0.0
21515,11326,144,1,2975.7,2948.57,27.13
21516,11326,111,1,7409.17,7409.17,0.0
21517,11327,548,2,1698.2,3396.39,0.0
21518,11327,585,1,10743.56,10743.56,0.0
21519,11328,367,1,2201.42,2201.42,0.0
21520,11328,427,3,7151.52,21454.56,0.0
21521,11329,529,2,11740.22,23480.43,0.0
21522,11329,7,2,8324.66,15426.58,1222.73
21523,11330,131,1,1857.12,1857.12,0.0
21524,11330,538,1,3132.11,2959.57,172.54
21525,11331,572,1,2381.98,2340.07,41.91
21526,11332,465,1,14852.07,14852.07,0.0
21527,11333,382,1,5950.4,5950.4,0.0
21528,11333,631,1,3948.6,3948.6,0.0
21529,11334,291,2,12128.83,24257.65,0.0
21530,11334,283,1,14974.28,14276.69,697.59
21531,11335,757,1,2918.42,2663.11,255.31
21532,11336,4,1,5353.38,5313.75,39.63
21533,11336,220,2,2140.84,4281.68,0.0
21534,11337,501,1,478.18,478.18,0.0
21535,11338,718,1,6577.57,6577.57,0.0
21536,11338,470,1,15403.07,15403.07,0.0
21537,11338,367,2,14344.77,28689.53,0.0
21538,11338,77,1,12798.09,12798.09,0.0
21539,11339,707,1,1832.54,1832.54,0.0
21540,11339,653,1,8393.18,8393.18,0.0
21541,11340,283,2,6643.46,13286.93,0.0
21542,11340,456,2,8652.34,17304.69,0.0
21543,11341,18,1,8681.12,8681.12,0.0
21544,11341,16,1,6059.14,6059.14,0.0
21545,11342,225,1,14255.87,14255.87,0.0
21546,11343,189,1,2025.6,2025.6,0.0
21547,11343,253,1,5192.6,4714.72,477.88
21548,11344,463,1,15177.59,15177.59,0.0
21549,11345,719,1,1558.93,1558.93,0.0
21550,11345,438,1,13395.6,12431.73,963.87
21551,11346,356,2,2555.77,5111.55,0.0
21552,11346,272,1,3652.65,3652.65,0.0
21553,11346,437,1,5446.14,5108.41,337.72
21554,11347,601,1,10479.16,9500.15,979.01
21555,11347,136,1,9554.01,8851.74,702.27
21556,11347,88,1,6117.63,6117.63,0.0
21557,11348,791,1,14312.4,14312.4,0.0
21558,11348,584,1,14234.32,14234.32,0.0
21559,11348,604,1,4741.94,4741.94,0.0
21560,11349,53,1,7881.91,7881.91,0.0
21561,11349,739,1,2938.07,2938.07,0.0
21562,11349,736,1,8833.18,8833.18,0.0
21563,11350,535,1,10717.01,10717.01,0.0
21564,11350,403,1,11994.11,11994.11,0.0
21565,11351,35,2,7033.99,14067.98,0.0
21566,11352,150,1,11618.63,11618.63,0.0
21567,11353,510,1,5431.45,5431.45,0.0
21568,11353,776,1,10040.74,10040.74,0.0
21569,11354,406,1,5031.17,5031.17,0.0
21570,11354,484,1,14013.42,14013.42,0.0
21571,11354,341,1,2415.83,2415.83,0.0
21572,11355,707,2,14543.71,29087.42,0.0
21573,11356,235,1,7182.95,7182.95,0.0
21574,11357,47,1,13364.57,13364.57,0.0
21575,11357,374,1,15327.32,15327.32,0.0
21576,11358,289,2,2349.61,4326.24,372.98
21577,11359,266,1,8451.45,8451.45,0.0
21578,11359,132,2,14738.43,29476.86,0.0
21579,11360,491,2,5447.31,10894.63,0.0
21580,11360,572,1,600.49,600.49,0.0
21581,11360,66,1,545.3,545.3,0.0
21582,11361,528,2,13656.43,27312.87,0.0
21583,11362,159,1,8675.95,8393.29,282.66
21584,11363,687,1,2268.22,2268.22,0.0
21585,11364,624,1,14339.05,13916.88,422.17
21586,11364,727,1,12056.59,12056.59,0.0
21587,11365,444,2,10769.14,19841.04,1697.23
21588,11365,792,1,4451.21,4038.05,413.15
21589,11365,55,3,13861.81,41585.44,0.0
21590,11366,125,2,5784.69,10971.63,597.75
21591,11366,107,1,8017.36,8017.36,0.0
21592,11367,346,1,2407.13,2407.13,0.0
21593,11368,466,1,2941.34,2941.34,0.0
21594,11369,145,1,15160.9,14934.13,226.77
21595,11369,238,2,2014.93,4029.85,0.0
21596,11370,356,1,12131.4,12131.4,0.0
21597,11370,184,1,6713.82,6713.82,0.0
21598,11370,537,1,11665.79,11665.79,0.0
21599,11371,424,1,8456.66,8456.66,0.0
21600,11371,702,1,3547.71,3547.71,0.0
21601,11371,649,2,13834.83,24978.86,2690.81
21602,11372,380,2,9938.26,19876.52,0.0
21603,11372,300,1,1728.79,1654.47,74.32
21604,11372,661,1,2398.98,2398.98,0.0
21605,11372,369,1,3862.29,3862.29,0.0
21606,11373,528,1,11759.96,11759.96,0.0
21607,11374,637,1,14249.5,14249.5,0.0
21608,11375,103,2,1502.65,2922.87,82.42
21609,11375,332,1,6706.18,6706.18,0.0
21610,11376,669,1,5414.33,5236.53,177.8
21611,11377,258,2,1255.24,2510.48,0.0
21612,11377,54,2,9820.07,19640.15,0.0
21613,11378,243,1,3026.05,2844.9,181.15
21614,11379,115,1,6048.29,5849.82,198.47
21615,11380,7,1,14996.88,14996.88,0.0
21616,11381,415,1,12489.06,12489.06,0.0
21617,11381,135,1,10118.99,10118.99,0.0
21618,11381,480,1,6584.21,6584.21,0.0
21619,11382,572,1,12322.39,12283.47,38.92
21620,11382,219,1,13751.58,13751.58,0.0
21621,11383,653,3,1020.91,3062.73,0.0
21622,11383,615,1,11216.32,11216.32,0.0
21623,11384,269,2,8643.4,17286.8,0.0
21624,11385,575,1,9297.93,8945.97,351.97
21625,11386,75,1,7632.29,7632.29,0.0
21626,11387,141,1,3567.88,3228.08,339.8
21627,11387,504,1,5933.16,5933.16,0.0
21628,11387,723,1,4582.2,4582.2,0.0
21629,11387,216,2,9554.85,19109.69,0.0
21630,11388,163,1,4379.8,4379.8,0.0
21631,11388,337,2,1003.14,2006.28,0.0
21632,11389,587,1,3939.19,3698.38,240.8
21633,11389,436,1,2068.77,2068.77,0.0
21634,11389,210,2,5911.18,11803.52,18.84
21635,11390,73,1,4687.79,4687.79,0.0
21636,11390,98,1,10477.72,9578.16,899.55
21637,11391,227,1,12939.42,12939.42,0.0
21638,11391,180,1,7864.78,7864.78,0.0
21639,11392,594,1,11148.35,11148.35,0.0
21640,11393,342,1,5459.63,5459.63,0.0
21641,11393,551,1,1201.06,1201.06,0.0
21642,11394,746,1,9684.15,9684.15,0.0
21643,11394,307,3,5933.57,17800.72,0.0
21644,11395,155,2,13494.82,26504.14,485.5
21645,11396,669,1,1132.69,1132.69,0.0
21646,11396,638,2,6219.23,12438.47,0.0
21647,11397,422,2,13327.09,26654.17,0.0
21648,11398,618,1,11358.5,11358.5,0.0
21649,11398,654,1,11006.82,10336.33,670.49
21650,11398,776,2,7236.42,14472.84,0.0
21651,11399,267,1,2663.82,2663.82,0.0
21652,11399,142,1,9077.9,9077.9,0.0
21653,11399,451,1,11115.45,10952.37,163.07
21654,11400,401,1,14402.25,14402.25,0.0
21655,11401,352,1,11320.34,11320.34,0.0
21656,11402,545,1,2424.34,2424.34,0.0
21657,11402,341,1,8439.09,8439.09,0.0
21658,11403,105,1,3900.11,3815.88,84.22
21659,11403,435,1,1376.43,1314.49,61.94
21660,11403,545,1,9248.47,9248.47,0.0
21661,11404,579,1,5014.05,5014.05,0.0
21662,11404,345,1,6954.18,6954.18,0.0
21663,11404,620,1,8644.09,8644.09,0.0
21664,11405,679,1,4911.34,4911.34,0.0
21665,11406,648,2,4101.49,8202.98,0.0
21666,11407,752,1,2491.21,2491.21,0.0
21667,11408,50,2,10089.24,20178.48,0.0
21668,11408,230,2,8377.0,16754.01,0.0
21669,11409,318,2,4027.26,8054.52,0.0
21670,11409,632,1,6532.09,6255.83,276.26
21671,11409,741,1,2943.54,2943.54,0.0
21672,11410,761,1,8446.22,8446.22,0.0
21673,11411,326,1,4070.49,4070.49,0.0
21674,11412,591,1,12146.95,12146.95,0.0
21675,11412,134,1,1345.38,1345.38,0.0
21676,11413,404,1,4650.43,4650.43,0.0
21677,11414,366,1,779.1,779.1,0.0
21678,11414,128,1,10474.68,10474.68,0.0
21679,11414,477,1,10313.04,10313.04,0.0
21680,11415,607,2,995.68,1991.37,0.0
21681,11415,462,1,2200.11,2200.11,0.0
21682,11416,530,1,12392.62,11759.39,633.23
21683,11416,585,2,15402.33,30804.66,0.0
21684,11417,238,2,14400.62,28801.24,0.0
21685,11418,334,1,5902.78,5902.78,0.0
21686,11419,766,1,12154.84,11585.04,569.8
21687,11419,707,1,10364.29,10364.29,0.0
21688,11420,724,2,13593.06,27186.13,0.0
21689,11420,429,1,7355.12,7355.12,0.0
21690,11420,562,1,11700.47,11700.47,0.0
21691,11421,125,1,742.72,742.72,0.0
21692,11422,712,1,1999.45,1999.45,0.0
21693,11422,155,1,6088.36,6088.36,0.0
21694,11423,218,1,14093.12,14093.12,0.0
21695,11423,746,1,11054.32,11054.32,0.0
21696,11424,761,1,13010.22,13010.22,0.0
21697,11425,376,1,14877.0,14023.59,853.41
21698,11426,465,3,12896.78,38690.34,0.0
21699,11427,410,1,7877.64,7493.67,383.97
21700,11427,84,1,7621.93,7621.93,0.0
21701,11428,585,2,11800.28,23600.57,0.0
21702,11428,79,1,6492.02,6492.02,0.0
21703,11429,561,3,9610.9,28832.71,0.0
21704,11429,252,2,7429.38,14858.77,0.0
21705,11429,576,1,8441.81,7642.63,799.17
21706,11430,552,1,4621.2,4621.2,0.0
21707,11430,398,1,8845.91,8845.91,0.0
21708,11430,192,1,10990.66,10990.66,0.0
21709,11431,64,2,15057.88,29365.79,749.97
21710,11431,291,1,5739.16,5739.16,0.0
21711,11431,782,1,14163.87,14163.87,0.0
21712,11431,292,2,9334.02,18668.03,0.0
21713,11432,778,1,14179.76,14179.76,0.0
21714,11432,486,1,7796.04,7796.04,0.0
21715,11432,69,1,1054.41,1054.41,0.0
21716,11433,90,2,16012.44,32024.88,0.0
21717,11434,634,3,11770.25,35310.74,0.0
21718,11435,710,2,12211.85,24423.69,0.0
21719,11435,110,2,9878.96,19757.92,0.0
21720,11436,549,1,2795.43,2795.43,0.0
21721,11437,88,2,4277.48,8554.95,0.0
21722,11438,286,1,3785.7,3785.7,0.0
21723,11438,62,1,11159.17,11159.17,0.0
21724,11439,278,1,8843.56,8843.56,0.0
21725,11440,608,1,7861.2,7861.2,0.0
21726,11440,434,2,7509.0,15018.0,0.0
21727,11440,412,1,4502.61,4502.61,0.0
21728,11441,126,1,10921.78,10376.25,545.53
21729,11441,613,1,1696.61,1696.61,0.0
21730,11442,781,1,2738.78,2738.78,0.0
21731,11442,71,2,1673.8,3260.36,87.23
21732,11443,275,3,9468.29,28318.0,86.86
21733,11444,743,1,10847.39,10847.39,0.0
21734,11444,32,1,12381.13,12381.13,0.0
21735,11445,354,2,7909.56,14796.35,1022.76
21736,11446,529,1,14921.3,13619.65,1301.65
21737,11446,754,1,6487.23,6487.23,0.0
21738,11447,622,1,9741.09,9741.09,0.0
21739,11448,747,1,2857.22,2857.22,0.0
21740,11449,586,1,4912.34,4723.37,188.97
21741,11450,533,2,7152.48,14304.97,0.0
21742,11450,65,2,7970.33,15066.05,874.61
21743,11450,181,1,11180.89,11180.89,0.0
21744,11451,76,1,1136.76,1036.69,100.08
21745,11451,115,1,13592.62,13592.62,0.0
21746,11451,81,1,4803.49,4692.83,110.66
21747,11451,219,1,13036.01,13036.01,0.0
21748,11452,388,1,3644.92,3644.92,0.0
21749,11453,385,1,3562.53,3494.67,67.86
21750,11453,632,1,6454.08,6454.08,0.0
21751,11454,467,1,11543.0,11543.0,0.0
21752,11454,572,1,830.88,830.88,0.0
21753,11454,660,1,1490.61,1490.61,0.0
21754,11454,382,1,12158.69,12158.69,0.0
21755,11455,222,1,4681.42,4681.42,0.0
21756,11455,56,1,4006.53,4006.53,0.0
21757,11455,410,1,9996.29,9996.29,0.0
21758,11456,419,1,3605.08,3605.08,0.0
21759,11456,575,1,9884.72,9884.72,0.0
21760,11457,525,1,13033.8,13033.8,0.0
21761,11458,430,1,11839.13,11839.13,0.0
21762,11458,661,1,9853.79,9629.94,223.85
21763,11458,154,1,4947.25,4947.25,0.0
21764,11458,59,2,15274.64,30549.29,0.0
21765,11459,210,1,970.04,968.62,1.42
21766,11460,221,1,11853.99,11853.99,0.0
21767,11460,320,2,5252.65,10505.29,0.0
21768,11460,511,2,10389.38,20778.75,0.0
21769,11460,120,1,7248.46,7248.46,0.0
21770,11461,174,1,6738.72,6738.72,0.0
21771,11462,328,1,11133.27,11133.27,0.0
21772,11462,160,1,9854.08,9854.08,0.0
